@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 71\n','Number of leaves: 82\nSize of the tree: 91\n','Number of leaves: 73\nSize of the tree: 81\n','Number of leaves: 55\nSize of the tree: 61\n','Number of leaves: 91\nSize of the tree: 101\n','Number of leaves: 100\nSize of the tree: 111\n','Number of leaves: 109\nSize of the tree: 121\n','Number of leaves: 118\nSize of the tree: 131\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 21\nSize of the tree: 41\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,17,4,0,80.952381,19.047619,0,0.735849,0.062056,0.217009,29.172538,66.526298,46.480972,3225.875882,-3179.394911,2.21338,153.613137,-151.399758,33.770225,1.608106,72.65387,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.836735,0.652381,0.809524,0.095238,0.904762,0.190476,?,0.809524,?,?,0.879431,0.780643,?,0.809524,0.002,0,0.01,0,10,0,17701,18236,3616,85.714286,21.088435,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,11,10,0,52.380952,47.619048,0,0.335443,0.127438,0.327637,59.908325,100.440416,46.480972,4312.631971,-4266.151,2.21338,205.363427,-203.150048,20.251885,0.964375,43.57027,0.428571,3,0.214286,3,0.785714,11,0.571429,4,0.5,0.428571,0.461538,0.223607,0.806122,0.590476,0.52381,0.222222,0.777778,0.47619,?,0.52381,?,?,0.761168,0.552144,?,0.52381,0.002,0,0,0,0,0,13753,18236,3616,80.952381,21.768707,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,13,8,0,61.904762,38.095238,0,0.498507,0.118662,0.315285,55.782671,96.653592,46.480972,5383.814778,-5337.333806,2.21338,256.372132,-254.158753,23.035138,1.096911,49.558211,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.841837,0.642857,0.619048,0.107393,0.892607,0.380952,0.630952,0.619048,0.598485,0.506689,0.764868,0.594104,0.465909,0.619048,0.002,0,0,0,0,0,17137,18236,3616,71.428571,23.129252,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,14,7,0,66.666667,33.333333,0,0.528846,0.090021,0.274597,42.825567,85.31724,45.16771,2164.21049,-2119.04278,2.150843,103.057642,-100.906799,26.652231,1.269154,59.007266,0.571429,4,0.214286,3,0.785714,11,0.428571,3,0.571429,0.571429,0.571429,0.357143,0.795918,0.54966,0.666667,0.140062,0.859938,0.333333,0.677249,0.666667,0.662932,0.539489,0.847916,0.677173,0.676937,0.666667,0.002,0,0,0,0,0,17701,18236,3616,80.952381,17.006803,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,17,5,0,77.272727,22.727273,0,0.6875,0.070887,0.241117,33.493936,74.341255,48.002519,3228.191105,-3180.188586,2.181933,146.735959,-144.554027,34.660924,1.575497,72.20647,0.428571,3,0,0,1,15,0.571429,4,1,0.428571,0.6,0.581675,0.819048,0.735807,0.772727,0.108442,0.891558,0.227273,0.833333,0.772727,0.754545,0.704193,0.863853,0.752027,0.816667,0.772727,0.002,0,0,0,0,0,19393,18151,3701,86.363636,18.831169,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,15,7,0,68.181818,31.818182,0,0.586022,0.102536,0.290191,47.697401,87.922764,50.496248,4308.114272,-4257.618024,2.295284,195.823376,-193.528092,31.427564,1.428526,62.237425,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.838095,0.682189,0.681818,0.103748,0.896252,0.318182,0.689394,0.681818,0.682817,0.576018,0.812081,0.603952,0.733516,0.681818,0.002,0,0,0,0,0,17137,18151,3701,81.818182,25.324675,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,16,6,0,72.727273,27.272727,0,0.631285,0.08474,0.260028,39.419399,78.783809,50.496248,3233.033827,-3182.537579,2.295284,146.956083,-144.660799,31.557744,1.434443,62.495226,0.857143,6,0.266667,4,0.733333,11,0.142857,1,0.6,0.857143,0.705882,0.55234,0.828571,0.666883,0.727273,0.110606,0.889394,0.272727,0.728788,0.727273,0.711778,0.629526,0.856439,0.698485,0.690297,0.727273,0.002,0,0,0,0,0,16009,18151,3701,86.363636,23.376623,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,13,9,0,59.090909,40.909091,0,0.453039,0.118227,0.328044,54.996736,99.391538,50.496248,5386.440619,-5335.944371,2.295284,244.83821,-242.542926,25.145074,1.142958,49.795926,0.571429,4,0.133333,2,0.866667,13,0.428571,3,0.666667,0.571429,0.615385,0.458171,0.842857,0.749227,0.590909,0.143541,0.856459,0.409091,?,0.590909,?,?,0.791974,0.584086,?,0.590909,0.002,0,0,0,0,0,16009,18151,3701,72.727273,18.831169,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,16,5,0,76.190476,23.809524,0,0.665605,0.07093,0.231833,33.343993,71.070603,46.480972,2155.937665,-2109.456693,2.21338,102.663698,-100.450319,32.884748,1.56594,70.748839,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.877551,0.678571,0.761905,0.119048,0.880952,0.238095,?,0.761905,?,?,0.894558,0.794218,?,0.761905,0.002,0,0,0,0,0,17701,18236,3616,90.47619,19.047619,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,15,6,0,71.428571,28.571429,0,0.602524,0.090471,0.268024,43.039604,83.275028,45.16771,4304.623116,-4259.455407,2.150843,204.982053,-202.83121,27.153076,1.293004,60.116122,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.795918,0.738095,0.714286,0.116252,0.883748,0.285714,?,0.714286,?,?,0.838981,0.701436,?,0.714286,0.002,0,0,0,0,0,16009,18236,3616,80.952381,23.809524,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,10,11,0,47.619048,52.380952,0,0.271293,0.142063,0.349201,67.80303,108.896528,44.430294,5386.25983,-5341.829536,2.115728,256.488563,-254.372835,19.99211,0.952005,44.996573,0.428571,3,0.357143,5,0.642857,9,0.571429,4,0.375,0.428571,0.4,0.069338,0.622449,0.392857,0.47619,0.241026,0.758974,0.52381,?,0.47619,?,?,0.689992,0.550454,?,0.47619,0.002,0,0,0,0,0,16573,18236,3616,76.190476,19.727891,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,17,4,0,80.952381,19.047619,0,0.738318,0.071678,0.22541,34.209896,70.29273,44.430294,1088.049695,-1043.619401,2.115728,51.81189,-49.696162,32.218278,1.534204,72.514213,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.923469,0.763946,0.809524,0.063431,0.936569,0.190476,?,0.809524,?,?,0.902634,0.749691,?,0.809524,0.002,0,0,0,0,0,16009,18236,3616,90.47619,23.129252,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,11,10,0,52.380952,47.619048,0,0.365559,0.137684,0.334646,65.712696,104.357506,44.430294,6455.116318,-6410.686024,2.115728,307.386491,-305.270763,18.349759,0.873798,41.300106,0.571429,4,0.285714,4,0.714286,10,0.428571,3,0.5,0.571429,0.533333,0.27735,0.678571,0.571429,0.52381,0.142002,0.857998,0.47619,?,0.52381,?,?,0.748606,0.556689,?,0.52381,0.002,0,0.01,0,10,0,18829,18236,3616,71.428571,23.809524,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,15,6,0,71.428571,28.571429,0,0.611111,0.093582,0.241786,44.751164,75.568146,43.687682,1089.004659,-1045.316977,2.080366,51.857365,-49.776999,28.309622,1.348077,64.800009,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.80102,0.67619,0.714286,0.103175,0.896825,0.285714,0.830952,0.714286,0.722822,0.648837,0.881588,0.762637,0.779272,0.714286,0.002,0,0,0,0,0,13189,18236,3616,95.238095,26.530612,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,13,9,0,59.090909,40.909091,0,0.44382,0.121079,0.325276,57.208984,100.289268,48.002519,6454.57913,-6406.576611,2.181933,293.38996,-291.208028,24.795507,1.127069,51.654596,0.428571,3,0.2,3,0.8,12,0.571429,4,0.5,0.428571,0.461538,0.239046,0.580952,0.422078,0.590909,0.174242,0.825758,0.409091,0.565657,0.590909,0.572878,0.403683,0.701948,0.529067,0.619407,0.590909,0.003,0,0,0,0,0,17701,18151,3701,68.181818,18.181818,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,15,7,0,68.181818,31.818182,0,0.552326,0.089226,0.251937,41.977393,77.302778,49.182986,2162.066618,-2112.883632,2.23559,98.275755,-96.040165,30.635745,1.392534,62.289314,0.571429,4,0.133333,2,0.866667,13,0.428571,3,0.666667,0.571429,0.615385,0.458171,0.82381,0.708442,0.681818,0.150866,0.849134,0.318182,?,0.681818,?,?,0.876623,0.716884,?,0.681818,0.001,0.001,0.01,0,10,0,17701,18151,3701,90.909091,22.727273,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,16,6,0,72.727273,27.272727,0,0.625,0.086705,0.25488,40.992759,78.641473,47.702958,3232.759371,-3185.056413,2.168316,146.943608,-144.775291,31.246762,1.420307,65.502777,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.890476,0.698052,0.727273,0.118,0.882,0.272727,0.766116,0.727273,0.713675,0.633626,0.838673,0.698377,0.745299,0.727273,0.002,0,0,0,0,0,18265,18151,3701,86.363636,24.025974,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,14,8,0,63.636364,36.363636,0,0.516484,0.102333,0.272105,47.603189,82.442935,50.496248,3234.905296,-3184.409048,2.295284,147.04115,-144.745866,29.876392,1.358018,59.165568,0.571429,4,0.266667,4,0.733333,11,0.428571,3,0.5,0.571429,0.533333,0.295084,0.828571,0.642136,0.636364,0.136364,0.863636,0.363636,0.689394,0.636364,0.648485,0.52591,0.829107,0.700397,0.685714,0.636364,0.001,0,0,0,0,0,15445,18151,3701,86.363636,25.974026,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,19,2,0,90.47619,9.52381,0,0.869969,0.041787,0.151259,19.6438,46.369869,46.480972,1077.878096,-1031.397125,2.21338,51.327528,-49.114149,38.872588,1.851076,83.631187,1,7,0.142857,2,0.857143,12,0,0,0.777778,1,0.875,0.816497,0.938776,0.828798,0.904762,0.047619,0.952381,0.095238,0.925926,0.904762,0.900946,0.874041,0.952828,0.893896,0.910791,0.904762,0.002,0,0,0,0,0,18829,18236,3616,95.238095,21.088435,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,13,8,0,61.904762,38.095238,0,0.501484,0.10369,0.290625,48.744423,89.093995,46.480972,2167.480628,-2120.999656,2.21338,103.213363,-100.999984,24.24638,1.15459,52.164098,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.882653,0.716327,0.619048,0.096784,0.903216,0.380952,0.654762,0.619048,0.631606,0.525534,0.876402,0.714286,0.540293,0.619048,0.002,0,0,0,0,0,16009,18236,3616,85.714286,21.768707,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,14,7,0,66.666667,33.333333,0,0.558559,0.101466,0.296448,47.69925,90.878922,46.480972,5376.800751,-5330.319779,2.21338,256.038131,-253.824751,28.004497,1.333547,60.249379,0.571429,4,0.214286,3,0.785714,11,0.428571,3,0.571429,0.571429,0.571429,0.357143,0.72449,0.481014,0.666667,0.1132,0.8868,0.333333,0.690476,0.666667,0.675458,0.556731,0.782681,0.61612,0.734554,0.666667,0.002,0,0,0,0,0,17701,18236,3616,76.190476,19.727891,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,13,8,0,61.904762,38.095238,0,0.459807,0.08983,0.25643,42.873377,79.966405,44.430294,2158.963767,-2114.533473,2.115728,102.807798,-100.69207,26.281846,1.251516,59.152987,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.908163,0.781973,0.619048,0.158669,0.841331,0.380952,?,0.619048,?,?,0.900767,0.779743,?,0.619048,0.002,0,0,0,0,0,18265,18236,3616,90.47619,22.44898,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,14,7,0,66.666667,33.333333,0,0.540625,0.098959,0.288289,47.230217,89.901368,44.430294,5377.462982,-5333.032688,2.115728,256.069666,-253.953938,25.013467,1.191117,56.298224,0.714286,5,0.071429,1,0.928571,13,0.285714,2,0.833333,0.714286,0.769231,0.67082,0.918367,0.845971,0.666667,0.12442,0.87558,0.333333,?,0.666667,?,?,0.801605,0.652455,?,0.666667,0.002,0,0,0,0,0,18265,18236,3616,71.428571,19.047619,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,11,10,0,52.380952,47.619048,0,0.355828,0.120681,0.311132,57.597918,97.024706,44.430294,4310.603704,-4266.17341,2.115728,205.266843,-203.151115,23.688585,1.128028,53.316291,0.571429,4,0.428571,6,0.571429,8,0.428571,3,0.4,0.571429,0.470588,0.13484,0.714286,0.481859,0.52381,0.206227,0.793773,0.47619,0.561905,0.52381,0.521942,0.324887,0.733608,0.62825,0.633987,0.52381,0.002,0,0,0,0,0,16573,18236,3616,80.952381,23.129252,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
